ENTRY,NAME,FORMULA,MASS,M.plus.H,M.minus.H,Biofluid
HMDB10419 , TG(16:1(9Z)/14:0/16:1(9Z))[iso3] , C49H90O6,774.674,775.681276,773.666724,Blood
HMDB10420 , TG(16:1(9Z)/14:0/18:1(11Z))[iso6] , C51H94O6,802.705,803.712276,801.697724,Blood
HMDB10421 , TG(16:1(9Z)/14:0/18:1(9Z))[iso6] , C51H94O6,802.705,803.712276,801.697724,Blood
HMDB10422 ," TG(16:1(9Z)/14:0/18:2(9Z,12Z))[iso6] ", C51H92O6,800.689,801.696276,799.681724,Blood
HMDB10423 , TG(16:1(9Z)/16:0/18:1(11Z))[iso6] , C53H98O6,830.736,831.743276,829.728724,Blood
HMDB10424 ," TG(16:1(9Z)/16:0/18:3(9Z,12Z,15Z))[iso6] ", C53H94O6,826.705,827.712276,825.697724,Blood
HMDB05432 , TG(16:1(9Z)/16:1(9Z)/16:1(9Z))[iso] , C51H92O6,800.689,801.696276,799.681724,Blood
HMDB05430 , TG(16:1(9Z)/16:1(9Z)/18:0)[iso3] , C53H98O6,830.736,831.743276,829.728724,Blood
HMDB05433 , TG(16:1(9Z)/16:1(9Z)/18:1(9Z))[iso3] , C53H96O6,828.721,829.728276,827.713724,Blood
HMDB05435 ," TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))[iso3] ", C53H94O6,826.705,827.712276,825.697724,Blood
HMDB05431 , TG(16:1(9Z)/16:1(9Z)/20:0)[iso3] , C55H102O6,858.768,859.775276,857.760724,Blood
HMDB05434 , TG(16:1(9Z)/16:1(9Z)/20:1(11Z))[iso3] , C55H100O6,856.752,857.759276,855.744724,Blood
HMDB05436 ," TG(16:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C55H94O6,850.705,851.712276,849.697724,Blood
HMDB05421 , TG(16:1(9Z)/18:0/18:0)[iso3] , C55H104O6,860.783,861.790276,859.775724,Blood
HMDB10425 , TG(16:1(9Z)/18:0/18:1(11Z))[iso6] , C55H102O6,858.768,859.775276,857.760724,Blood
HMDB05423 , TG(16:1(9Z)/18:0/18:1(9Z))[iso6] , C55H102O6,858.768,859.775276,857.760724,Blood
HMDB05425 ," TG(16:1(9Z)/18:0/18:2(9Z,12Z))[iso6] ", C55H100O6,856.752,857.759276,855.744724,Blood
HMDB05422 , TG(16:1(9Z)/18:0/20:0)[iso6] , C57H108O6,888.815,889.822276,887.807724,Blood
HMDB05424 , TG(16:1(9Z)/18:0/20:1(11Z))[iso6] , C57H106O6,886.799,887.806276,885.791724,Blood
HMDB05426 ," TG(16:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6] ", C57H100O6,880.752,881.759276,879.744724,Blood
HMDB05438 , TG(16:1(9Z)/18:1(9Z)/18:1(9Z))[iso3] , C55H100O6,856.752,857.759276,855.744724,Blood
HMDB05440 ," TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6] ", C55H98O6,854.736,855.743276,853.728724,Blood
HMDB05437 , TG(16:1(9Z)/18:1(9Z)/20:0)[iso6] , C57H106O6,886.799,887.806276,885.791724,Blood
HMDB05439 , TG(16:1(9Z)/18:1(9Z)/20:1(11Z))[iso6] , C57H104O6,884.783,885.790276,883.775724,Blood
HMDB05441 ," TG(16:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C57H98O6,878.736,879.743276,877.728724,Blood
HMDB05446 ," TG(16:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] ", C55H96O6,852.721,853.728276,851.713724,Blood
HMDB05444 ," TG(16:1(9Z)/18:2(9Z,12Z)/20:0)[iso6] ", C57H104O6,884.783,885.790276,883.775724,Blood
HMDB05445 ," TG(16:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6] ", C57H102O6,882.768,883.775276,881.760724,Blood
HMDB05447 ," TG(16:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C57H96O6,876.721,877.728276,875.713724,Blood
HMDB05427 , TG(16:1(9Z)/20:0/20:0)[iso3] , C59H112O6,916.846,917.853276,915.838724,Blood
HMDB05428 , TG(16:1(9Z)/20:0/20:1(11Z))[iso6] , C59H110O6,914.83,915.837276,913.822724,Blood
HMDB05429 ," TG(16:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] ", C59H104O6,908.783,909.790276,907.775724,Blood
HMDB05442 , TG(16:1(9Z)/20:1(11Z)/20:1(11Z))[iso3] , C59H108O6,912.815,913.822276,911.807724,Blood
HMDB05443 ," TG(16:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C59H102O6,906.768,907.775276,905.760724,Blood
HMDB05448 ," TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C59H96O6,900.721,901.728276,899.713724,Blood
HMDB10426 , TG(18:0/14:0/16:1(9Z))[iso6] , C51H96O6,804.721,805.728276,803.713724,Blood
HMDB10427 , TG(18:0/14:0/18:0)[iso3] , C53H102O6,834.768,835.775276,833.760724,Blood
HMDB10428 , TG(18:0/14:0/18:1(11Z))[iso6] , C53H100O6,832.752,833.759276,831.744724,Blood
HMDB10429 , TG(18:0/14:0/18:1(9Z))[iso6] , C53H100O6,832.752,833.759276,831.744724,Blood
HMDB10430 ," TG(18:0/14:0/18:2(9Z,12Z))[iso6] ", C53H98O6,830.736,831.743276,829.728724,Blood
HMDB10431 , TG(18:0/16:0/18:1(11Z))[iso6] , C55H104O6,860.783,861.790276,859.775724,Blood
HMDB10432 ," TG(18:0/16:0/18:3(9Z,12Z,15Z))[iso6] ", C55H100O6,856.752,857.759276,855.744724,Blood
HMDB05393 , TG(18:0/18:0/18:0) , C57H110O6,890.83,891.837276,889.822724,Blood
HMDB10433 , TG(18:0/18:0/18:1(11Z))[iso3] , C57H108O6,888.815,889.822276,887.807724,Blood
HMDB05395 , TG(18:0/18:0/18:1(9Z))[iso3] , C57H108O6,888.815,889.822276,887.807724,Blood
HMDB05397 ," TG(18:0/18:0/18:2(9Z,12Z))[iso3] ", C57H106O6,886.799,887.806276,885.791724,Blood
HMDB05394 , TG(18:0/18:0/20:0)[iso3] , C59H114O6,918.862,919.869276,917.854724,Blood
HMDB05396 , TG(18:0/18:0/20:1(11Z))[iso3] , C59H112O6,916.846,917.853276,915.838724,Blood
HMDB05398 ," TG(18:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso3] ", C59H106O6,910.799,911.806276,909.791724,Blood
HMDB05403 , TG(18:0/18:1(9Z)/18:1(9Z))[iso3] , C57H106O6,886.799,887.806276,885.791724,Blood
HMDB05405 ," TG(18:0/18:1(9Z)/18:2(9Z,12Z))[iso6] ", C57H104O6,884.783,885.790276,883.775724,Blood
HMDB05402 , TG(18:0/18:1(9Z)/20:0)[iso6] , C59H112O6,916.846,917.853276,915.838724,Blood
HMDB05404 , TG(18:0/18:1(9Z)/20:1(11Z))[iso6] , C59H110O6,914.83,915.837276,913.822724,Blood
HMDB05406 ," TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C59H104O6,908.783,909.790276,907.775724,Blood
HMDB05411 ," TG(18:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] ", C57H102O6,882.768,883.775276,881.760724,Blood
HMDB05409 ," TG(18:0/18:2(9Z,12Z)/20:0)[iso6] ", C59H110O6,914.83,915.837276,913.822724,Blood
HMDB05410 ," TG(18:0/18:2(9Z,12Z)/20:1(11Z))[iso6] ", C59H108O6,912.815,913.822276,911.807724,Blood
HMDB05412 ," TG(18:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C59H102O6,906.768,907.775276,905.760724,Blood
HMDB05399 , TG(18:0/20:0/20:0)[iso3] , C61H118O6,946.893,947.900276,945.885724,Blood
HMDB05400 , TG(18:0/20:0/20:1(11Z))[iso6] , C61H116O6,944.877,945.884276,943.869724,Blood
HMDB05401 ," TG(18:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] ", C61H110O6,938.83,939.837276,937.822724,Blood
HMDB05407 , TG(18:0/20:1(11Z)/20:1(11Z))[iso3] , C61H114O6,942.862,943.869276,941.854724,Blood
HMDB05408 ," TG(18:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C61H108O6,936.815,937.822276,935.807724,Blood
HMDB05413 ," TG(18:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C61H102O6,930.768,931.775276,929.760724,Blood
HMDB10434 , TG(18:1(11Z)/14:0/18:1(11Z))[iso3] , C53H98O6,830.736,831.743276,829.728724,Blood
HMDB10435 , TG(18:1(11Z)/14:0/18:1(9Z))[iso6] , C53H98O6,830.736,831.743276,829.728724,Blood
HMDB10436 ," TG(18:1(11Z)/14:0/18:2(9Z,12Z))[iso3] ", C53H96O6,828.721,829.728276,827.713724,Blood
HMDB10437 , TG(18:1(11Z)/16:0/18:1(11Z))[iso3] , C55H102O6,858.768,859.775276,857.760724,Blood
HMDB10438 , TG(18:1(11Z)/16:0/18:1(9Z))[iso6] , C55H102O6,858.768,859.775276,857.760724,Blood
HMDB10439 ," TG(18:1(11Z)/16:0/18:2(9Z,12Z))[iso3] ", C55H100O6,856.752,857.759276,855.744724,Blood
HMDB10440 ," TG(18:1(11Z)/16:0/18:3(9Z,12Z,15Z))[iso6] ", C55H98O6,854.736,855.743276,853.728724,Blood
HMDB10441 ," TG(18:1(11Z)/16:0/20:4(5Z,8Z,11Z,14Z))[iso6] ", C57H100O6,880.752,881.759276,879.744724,Blood
HMDB10442 , TG(18:1(11Z)/16:1(9Z)/18:1(11Z))[iso3] , C55H100O6,856.752,857.759276,855.744724,Blood
HMDB10443 , TG(18:1(11Z)/16:1(9Z)/18:1(9Z))[iso6] , C55H100O6,856.752,857.759276,855.744724,Blood
HMDB10444 ," TG(18:1(11Z)/16:1(9Z)/18:2(9Z,12Z))[iso6] ", C55H98O6,854.736,855.743276,853.728724,Blood
HMDB10445 , TG(18:1(11Z)/18:0/18:1(11Z))[iso3] , C57H106O6,886.799,887.806276,885.791724,Blood
HMDB10446 , TG(18:1(11Z)/18:0/18:1(9Z))[iso6] , C57H106O6,886.799,887.806276,885.791724,Blood
HMDB10447 ," TG(18:1(11Z)/18:0/18:2(9Z,12Z))[iso6] ", C57H104O6,884.783,885.790276,883.775724,Blood
HMDB10448 , TG(18:1(9Z)/14:0/18:1(9Z))[iso3] , C53H98O6,830.736,831.743276,829.728724,Blood
HMDB10449 ," TG(18:1(9Z)/14:0/18:2(9Z,12Z))[iso6] ", C53H96O6,828.721,829.728276,827.713724,Blood
HMDB10450 ," TG(18:1(9Z)/14:0/20:4(5Z,8Z,11Z,14Z))[iso6] ", C55H96O6,852.721,853.728276,851.713724,Blood
HMDB10451 ," TG(18:1(9Z)/16:0/18:3(9Z,12Z,15Z))[iso6] ", C55H98O6,854.736,855.743276,853.728724,Blood
HMDB10452 ," TG(18:1(9Z)/16:0/20:2(11Z,14Z))[iso6] ", C57H104O6,884.783,885.790276,883.775724,Blood
HMDB10453 ," TG(18:1(9Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6] ", C57H98O6,878.736,879.743276,877.728724,Blood
HMDB10454 ," TG(18:1(9Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6] ", C59H102O6,906.768,907.775276,905.760724,Blood
HMDB10455 ," TG(18:1(9Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C59H100O6,904.752,905.759276,903.744724,Blood
HMDB10456 ," TG(18:1(9Z)/18:0/18:3(9Z,12Z,15Z))[iso6] ", C57H102O6,882.768,883.775276,881.760724,Blood
HMDB10457 , TG(18:1(9Z)/18:1(11Z)/18:1(9Z))[iso3] , C57H104O6,884.783,885.790276,883.775724,Blood
HMDB10458 ," TG(18:1(9Z)/18:1(11Z)/18:2(9Z,12Z))[iso6] ", C57H102O6,882.768,883.775276,881.760724,Blood
HMDB05453 , TG(18:1(9Z)/18:1(9Z)/18:1(9Z))[iso] , C57H104O6,884.783,885.790276,883.775724,Blood
HMDB05455 ," TG(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso3] ", C57H102O6,882.768,883.775276,881.760724,Blood
HMDB10459 ," TG(18:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6] ", C57H100O6,880.752,881.759276,879.744724,Blood
HMDB10460 ," TG(18:1(9Z)/18:1(9Z)/18:3(9Z,12Z,15Z))[iso3] ", C57H100O6,880.752,881.759276,879.744724,Blood
HMDB05452 , TG(18:1(9Z)/18:1(9Z)/20:0)[iso3] , C59H110O6,914.83,915.837276,913.822724,Blood
HMDB05454 , TG(18:1(9Z)/18:1(9Z)/20:1(11Z))[iso3] , C59H108O6,912.815,913.822276,911.807724,Blood
HMDB10461 ," TG(18:1(9Z)/18:1(9Z)/20:2(11Z,14Z))[iso3] ", C59H106O6,910.799,911.806276,909.791724,Blood
HMDB10462 ," TG(18:1(9Z)/18:1(9Z)/20:3(5Z,8Z,11Z))[iso3] ", C59H104O6,908.783,909.790276,907.775724,Blood
HMDB10463 ," TG(18:1(9Z)/18:1(9Z)/20:3(8Z,11Z,14Z))[iso3] ", C59H104O6,908.783,909.790276,907.775724,Blood
HMDB05456 ," TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C59H102O6,906.768,907.775276,905.760724,Blood
HMDB10464 ," TG(18:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3] ", C59H100O6,904.752,905.759276,903.744724,Blood
HMDB10466 , TG(18:1(9Z)/18:1(9Z)/22:1(13Z))[iso3] , C61H112O6,940.846,941.853276,939.838724,Blood
HMDB10467 ," TG(18:1(9Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso3] ", C61H106O6,934.799,935.806276,933.791724,Blood
HMDB10468 ," TG(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3] ", C61H104O6,932.783,933.790276,931.775724,Blood
HMDB10465 ," TG(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3] ", C61H102O6,930.768,931.775276,929.760724,Blood
HMDB05461 ," TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] ", C57H100O6,880.752,881.759276,879.744724,Blood
HMDB05459 ," TG(18:1(9Z)/18:2(9Z,12Z)/20:0)[iso6] ", C59H108O6,912.815,913.822276,911.807724,Blood
HMDB05460 ," TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6] ", C59H106O6,910.799,911.806276,909.791724,Blood
HMDB05462 ," TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C59H100O6,904.752,905.759276,903.744724,Blood
HMDB05449 , TG(18:1(9Z)/20:0/20:0)[iso3] , C61H116O6,944.877,945.884276,943.869724,Blood
HMDB05450 , TG(18:1(9Z)/20:0/20:1(11Z))[iso6] , C61H114O6,942.862,943.869276,941.854724,Blood
HMDB05451 ," TG(18:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] ", C61H108O6,936.815,937.822276,935.807724,Blood
HMDB05457 , TG(18:1(9Z)/20:1(11Z)/20:1(11Z))[iso3] , C61H112O6,940.846,941.853276,939.838724,Blood
HMDB05458 ," TG(18:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C61H106O6,934.799,935.806276,933.791724,Blood
HMDB05463 ," TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C61H100O6,928.752,929.759276,927.744724,Blood
HMDB10470 ," TG(18:2(9Z,12Z)/14:0/18:2(9Z,12Z))[iso3] ", C53H94O6,826.705,827.712276,825.697724,Blood
HMDB10471 ," TG(18:2(9Z,12Z)/14:0/18:3(9Z,12Z,15Z))[iso6] ", C53H92O6,824.689,825.696276,823.681724,Blood
HMDB10472 ," TG(18:2(9Z,12Z)/14:0/20:4(5Z,8Z,11Z,14Z))[iso6] ", C55H94O6,850.705,851.712276,849.697724,Blood
HMDB10473 ," TG(18:2(9Z,12Z)/16:0/18:3(9Z,12Z,15Z))[iso6] ", C55H96O6,852.721,853.728276,851.713724,Blood
HMDB10474 ," TG(18:2(9Z,12Z)/16:0/20:2(11Z,14Z))[iso6] ", C57H102O6,882.768,883.775276,881.760724,Blood
HMDB10475 ," TG(18:2(9Z,12Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6] ", C57H96O6,876.721,877.728276,875.713724,Blood
HMDB10469 ," TG(18:2(9Z,12Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6] ", C59H100O6,904.752,905.759276,903.744724,Blood
HMDB10476 ," TG(18:2(9Z,12Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C59H98O6,902.736,903.743276,901.728724,Blood
HMDB10477 ," TG(18:2(9Z,12Z)/18:0/18:3(9Z,12Z,15Z))[iso6] ", C57H100O6,880.752,881.759276,879.744724,Blood
HMDB10478 ," TG(18:2(9Z,12Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C61H102O6,930.768,931.775276,929.760724,Blood
HMDB10479 ," TG(18:2(9Z,12Z)/18:1(11Z)/18:2(9Z,12Z))[iso3] ", C57H100O6,880.752,881.759276,879.744724,Blood
HMDB10480 ," TG(18:2(9Z,12Z)/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C59H100O6,904.752,905.759276,903.744724,Blood
HMDB10481 ," TG(18:2(9Z,12Z)/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6] ", C57H98O6,878.736,879.743276,877.728724,Blood
HMDB10482 ," TG(18:2(9Z,12Z)/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6] ", C57H98O6,878.736,879.743276,877.728724,Blood
HMDB10484 ," TG(18:2(9Z,12Z)/18:1(9Z)/20:2(11Z,14Z))[iso6] ", C59H104O6,908.783,909.790276,907.775724,Blood
HMDB10485 ," TG(18:2(9Z,12Z)/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6] ", C59H102O6,906.768,907.775276,905.760724,Blood
HMDB10483 ," TG(18:2(9Z,12Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6] ", C59H98O6,902.736,903.743276,901.728724,Blood
HMDB10486 ," TG(18:2(9Z,12Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6] ", C61H104O6,932.783,933.790276,931.775724,Blood
HMDB10487 ," TG(18:2(9Z,12Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6] ", C61H102O6,930.768,931.775276,929.760724,Blood
HMDB10488 ," TG(18:2(9Z,12Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C61H100O6,928.752,929.759276,927.744724,Blood
HMDB05474 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)) ", C57H98O6,878.736,879.743276,877.728724,Blood
HMDB10489 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso3] ", C57H96O6,876.721,877.728276,875.713724,Blood
HMDB10490 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso3] ", C57H96O6,876.721,877.728276,875.713724,Blood
HMDB05472 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3] ", C59H106O6,910.799,911.806276,909.791724,Blood
HMDB05473 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3] ", C59H104O6,908.783,909.790276,907.775724,Blood
HMDB10491 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso3] ", C59H102O6,906.768,907.775276,905.760724,Blood
HMDB10492 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso3] ", C59H100O6,904.752,905.759276,903.744724,Blood
HMDB05475 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C59H98O6,902.736,903.743276,901.728724,Blood
HMDB10493 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3] ", C59H96O6,900.721,901.728276,899.713724,Blood
HMDB10494 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso3] ", C61H102O6,930.768,931.775276,929.760724,Blood
HMDB10495 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3] ", C61H100O6,928.752,929.759276,927.744724,Blood
HMDB10496 ," TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3] ", C61H98O6,926.736,927.743276,925.728724,Blood
HMDB05467 ," TG(18:2(9Z,12Z)/20:0/20:0)[iso3] ", C61H114O6,942.862,943.869276,941.854724,Blood
HMDB05468 ," TG(18:2(9Z,12Z)/20:0/20:1(11Z))[iso6] ", C61H112O6,940.846,941.853276,939.838724,Blood
HMDB05469 ," TG(18:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] ", C61H106O6,934.799,935.806276,933.791724,Blood
HMDB05470 ," TG(18:2(9Z,12Z)/20:1(11Z)/20:1(11Z))[iso3] ", C61H110O6,938.83,939.837276,937.822724,Blood
HMDB05471 ," TG(18:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C61H104O6,932.783,933.790276,931.775724,Blood
HMDB05476 ," TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C61H98O6,926.736,927.743276,925.728724,Blood
HMDB10497 ," TG(18:3(9Z,12Z,15Z)/14:0/18:3(9Z,12Z,15Z))[iso3] ", C53H90O6,822.674,823.681276,821.666724,Blood
HMDB10498 ," TG(18:3(9Z,12Z,15Z)/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C57H92O6,872.689,873.696276,871.681724,Blood
HMDB10499 ," TG(18:3(9Z,12Z,15Z)/16:0/18:3(9Z,12Z,15Z))[iso3] ", C55H94O6,850.705,851.712276,849.697724,Blood
HMDB10500 ," TG(18:3(9Z,12Z,15Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C59H96O6,900.721,901.728276,899.713724,Blood
HMDB10501 ," TG(18:3(9Z,12Z,15Z)/18:0/18:3(9Z,12Z,15Z))[iso3] ", C57H98O6,878.736,879.743276,877.728724,Blood
HMDB10502 ," TG(18:3(9Z,12Z,15Z)/18:1(11Z)/18:3(9Z,12Z,15Z))[iso3] ", C57H96O6,876.721,877.728276,875.713724,Blood
HMDB10503 ," TG(18:3(9Z,12Z,15Z)/18:1(9Z)/18:3(9Z,12Z,15Z))[iso3] ", C57H96O6,876.721,877.728276,875.713724,Blood
HMDB10504 ," TG(18:3(9Z,12Z,15Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6] ", C59H96O6,900.721,901.728276,899.713724,Blood
HMDB10505 ," TG(18:3(9Z,12Z,15Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6] ", C61H100O6,928.752,929.759276,927.744724,Blood
HMDB10506 ," TG(18:3(9Z,12Z,15Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C61H98O6,926.736,927.743276,925.728724,Blood
HMDB10507 ," TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso3] ", C57H94O6,874.705,875.712276,873.697724,Blood
HMDB10508 ," TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6] ", C59H94O6,898.705,899.712276,897.697724,Blood
HMDB10509 ," TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6] ", C61H98O6,926.736,927.743276,925.728724,Blood
HMDB10510 ," TG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C61H96O6,924.721,925.728276,923.713724,Blood
HMDB10511 ," TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3] ", C61H96O6,924.721,925.728276,923.713724,Blood
HMDB10512 ," TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3] ", C61H94O6,922.705,923.712276,921.697724,Blood
HMDB10513 ," TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))[iso3] ", C59H94O6,898.705,899.712276,897.697724,Blood
HMDB10514 ," TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6] ", C61H94O6,922.705,923.712276,921.697724,Blood
HMDB10515 ," TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6] ", C63H98O6,950.736,951.743276,949.728724,Blood
HMDB10516 ," TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6] ", C63H96O6,948.721,949.728276,947.713724,Blood
HMDB05414 , TG(20:0/20:0/20:0) , C63H122O6,974.924,975.931276,973.916724,Blood
HMDB05415 , TG(20:0/20:0/20:1(11Z))[iso3] , C63H120O6,972.909,973.916276,971.901724,Blood
HMDB05416 ," TG(20:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso3] ", C63H114O6,966.862,967.869276,965.854724,Blood
HMDB05418 , TG(20:0/20:1(11Z)/20:1(11Z))[iso3] , C63H118O6,970.893,971.900276,969.885724,Blood
HMDB05419 ," TG(20:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] ", C63H112O6,964.846,965.853276,963.838724,Blood
HMDB05420 ," TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C63H106O6,958.799,959.806276,957.791724,Blood
HMDB05464 , TG(20:1(11Z)/20:1(11Z)/20:1(11Z)) , C63H116O6,968.877,969.884276,967.869724,Blood
HMDB05465 ," TG(20:1(11Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C63H110O6,962.83,963.837276,961.822724,Blood
HMDB05466 ," TG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] ", C63H104O6,956.783,957.790276,955.775724,Blood
HMDB10517 ," TG(20:4(5Z,8Z,11Z,14Z)/14:0/18:3(9Z,12Z,15Z))[iso6] ", C55H92O6,848.689,849.696276,847.681724,Blood
HMDB10518 ," TG(20:4(5Z,8Z,11Z,14Z)/14:0/20:4(5Z,8Z,11Z,14Z))[iso3] ", C57H94O6,874.705,875.712276,873.697724,Blood
HMDB10519 ," TG(20:4(5Z,8Z,11Z,14Z)/16:0/18:3(9Z,12Z,15Z))[iso6] ", C57H96O6,876.721,877.728276,875.713724,Blood
